title,price,localisation,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description,site,date,superficie_m2,grappe,region,ville,commune,quartier,Avec_eau,Avec_electricite,Materiaux_en_dur,Toilettes_internes,cours_commune,quartier_chic,nb_pieces_classe,code_var 2014,wifi,jardin,meubler,climatisation,garage,balcon,sécuriser,étage,parking,douche,séjour,équiper,placard,salle,manger,bureau,piscine,gardien,électrogène,four,cinéma,ascenseur,double vitrage,terrasse,toilette,buanderie,chauffe,cuisine,bord_de_mer,forêt,parc,montagne,rivière,lac,zone_commerciale,pharmacie,restaurant,bar,ambassade,école,hôpital,commodités,externalités_naturelles,externalités_artificielles
location appartement 3 pièces - angré 8e tranche,380000.0,"angré, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:26:42,sas empire,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-8e-tranche-4498770,belle et grande 3 pièces a louer a la 8e tranche dans un beau cadre avec balcon au 1er étage avec :  parking interne grand salon  grande cuisine + buanderie  de grandes chambres autonomes douche visiteurs  loyer: 380 000 conditions : 5mois,ci.coinafrique.com,2024-07-05,,abidjan,abidjan,abidjan,,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody riviera 3,600000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:26:59,ngoran mario,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-3-4486895,"un appartement de 3 pièces avec 2d2wc en location, situé à cocody riviera 3 sideci en bordure d'une voie bitumée  au 1er étage, entre les impôts et la clinique saint- viateur.le  loyer= avec les meubles= 600000 fcfa.et  le loyer= sans les meubles= 400000 fcfa.  conditions= 2-2-1.",ci.coinafrique.com,2024-07-05,200.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
location appartement 3 pièces - riviera,350000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:27:17,sael immo,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-4490331,location riviera palmeraie enika  appartement 3 pièces hd avec des pièces autonomes. salle d'eau visiteurs. clim installé. un parking intérieur. disponible au 1er et 2e étage. nouvelle construction.  loyer 350.000 f conditions 5 mois. visite possible à tout moment.  bn.,ci.coinafrique.com,2024-07-05,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - riviera,350000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-07-05 11:27:27,sas empire,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-4506731,"en cours de téléchargement  des appartements de types 4 pièces bon standing nouvelle construction avec 3 douches grande cuisine balcons  a la rivièra bonoumin avec parking interne bitumée  loyer : 350.000 mille  contact :  visite possible avec les frais : 5000f  nb: du 1er au 4ème étage  disponible debut janvier ,on peut visiter et réserver",ci.coinafrique.com,2024-07-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - angré chu,300000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:28:11,sas empire,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-chu-4486607,"angré chu  appartements 3 pièces disponibles pour location à cocody angré chu dans une zone facilement accessible et sécurisée avec : 3 salles d'eau chambres lumineuses 2 balcons salon lumineux et spacieux baie vitrée chauffe-eau   ps : livraison fin décembre début janvier, réservation possible dès maintenant  loyer : 300.000 xof contact :",ci.coinafrique.com,2024-07-05,1.0,abidjan,abidjan,abidjan,marcory,zone 3,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pieces  - cocody angré,350000.0,"angré, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:28:30,sas empire,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-angre-4493766,3pièces 350.000fcfa nouvelle construction disponibles du 1er étage au 3è étage avec ascenseur toutes les chambres autonomes wc visiteur cuisine avec buanderie parking située à cocody angré nouveau chu,ci.coinafrique.com,2024-07-05,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement  03 pièces - riviera triangle,500000.0,"angré, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:28:57,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-03-pieces-riviera-triangle-4506482,"a louer  bel appartement neuf de très bon standing de type 03pieces est mis en location à la riviera triangle dans une zone chic ,bitumée ,très accessible et proche d'ancien camp d'akouedo et le lycée américain  commodités : -2chambres autonomes  -toilette visiteur - parking interne  -des chauffes eau installés  - des splits installés  -des balcons -des baies vitrées  -loyer mensuel :500mille franc cfa  conditions 2_2_1",ci.coinafrique.com,2024-07-05,1.0,abidjan,abidjan,abidjan,,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
location appartement 3 pièces - angré 9ème tranche,400000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:29:06,sas empire,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-9eme-tranche-4486510,angré 9ème tranche appartement 3 pièces disponible pour location à cocody angré 9ème tranche au sein d'un nouvel immeuble avec : grand parking séjour lumineux cuisine spacieuse buanderie balcon grands placards  loyer : 400.000 xof contact :,ci.coinafrique.com,2024-07-05,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - bassam,250000.0,"port-bouet, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:29:16,simpie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-bassam-4525687,des appartements de haut standing a anani route de bassam  deux chambres salon  visite payante et non négociable contacts :  prix: r/mois  deux chambres salon une grande cuisine 3 douches  1 grand salon  un balcon  placard dans chaque chambre  une grande cuisine placards vitrés dans chaque chambre  bâtiment sécurisé maison équipé d'interphone bâtiment avec un service d'entretien  ouverture du portail principal avec badge automatique  électricité et eau disponible  eau et sodeci disponible  conditions : 2+2+1 mois d'agence,ci.coinafrique.com,2024-07-05,,abidjan,abidjan,abidjan,port-bouët,port,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - cocody 8éme tranche,380000.0,"angré, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:29:24,sas empire,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-8eme-tranche-4492652,3 pièces tres bon standing a louer a la 8e tranche avec parking interne toutes les chambres autonomes et douches visiteurs avec une grande cuisine et buanderie.  avec un grand balcon  loyer: 380 000 conditions : 5mois,ci.coinafrique.com,2024-07-05,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - angré,350000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:29:43,sas empire,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-4486406,"angré chu  nouveaux appartements 3 pièces disponibles pour location à cocody angré chu dans une zone avec : salon lumineux, chambres autonomes 3 balcons buanderie chauffe-eau climatisation intégrale parking interne  loyer : 350.000 xof / 375.000 xof contact :   ps : livraison fin décembre début janvier, réservation possible dès maintenant ⚠️",ci.coinafrique.com,2024-07-05,1.0,abidjan,abidjan,abidjan,marcory,zone 3,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - riviera palmeraie,265000.0,"cocody, abidjan, côte d'ivoire",appartement,3,2,2024-07-05 11:30:09,sael immo,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-palmeraie-4489784,"plusieurs appartements disponibles. riviera palmeraie st viateur, derrière la station petro ivoire. 03 pièces du rez-de-chaussée au 4e avec 02 salles d'eau un chauffage déjà installé. cour avant et arrière pour les appartements du rez-de-chaussée. des balcons pour ceux en hauteur. immeuble sécurisé et propre. loyer 265.000 f condition 5 mois",ci.coinafrique.com,2024-07-05,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - riviera palmeraie abinadaire,315000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:30:20,sael immo,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-palmeraie-abinadaire-4502508,location riviera palmeraie abinadaire. appartement 03 pièces au 1er étage. avec 03 salles d'eau un grand balcon  une grande cuisine. des pièces autonomes + toilettes visiteurs. la chambre principale est dotée d'un grand balcon. parking intérieur. loyer 315.000 f. conditions 05 mois. visite possible dès ce jour.,ci.coinafrique.com,2024-07-05,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - angré,800000.0,"angré, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:30:28,sas empire,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-4489547,"3 pièces de haut standing, comprenant :  2 chambres autonomes, 1 vaste salon avec baie vitrée  toutes les pièces sont équipées de splits 1 grande cuisine moderne climatisée  1 douche visiteur  ascenseur  groupe électrogène  service de sécurité   lieu : angré nouveau chu   loyer: 800.000 et 900.000f",ci.coinafrique.com,2024-07-05,1.0,abidjan,abidjan,abidjan,,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - riviera attoban,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:30:38,sas empire,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-attoban-4491089,riviera attoban  nouveaux appartements de standing (3 pièces) disponibles pour location à cocody riviera attoban avec : 3 salles d'eau belle cuisine parking souterrain chambres lumineuses toilette visiteurs balcon  loyer : 500.000 mille   contact :,ci.coinafrique.com,2024-07-05,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody,550000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:30:55,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-4485252,"nous mettons en location un magnifique et somptueux appartement de type 3 pièces disponible au 1er étage d'un immeuble situé à cocody riviera golf 4 non loin de l'école française jacques prevert, le bien se présente comme suit :  # un séjour lumineux  # 2 chambres autonomes avec douche wc visiteur  # une belle cuisine moderne  # une buanderie  # installations splits  # installation chauffe eau  # un parking interne  # accès facile et bitumé  # sécurité 24h/24 le bien est disponible au prix de : 550.000 fcfa... ref : imob amos ou koffi",ci.coinafrique.com,2024-07-05,,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
location appartement 4 pièces - cocody 2 plateaux vallon,1500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-07-05 11:31:03,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-2-plateaux-vallon-4485311,"nous mettons en location de magnifiques et somptueux appartements tout neufs de types 2 , 3 et 4 pièces situé à cocody les 2 plateaux vallon,  les appartements se présentent comme suit :  # un séjour lumineux avec une salle à manger  # des chambres autonomes avec douche wc visiteur  # une buanderie  # un balcon  # une cuisine européenne équipée  # installations splits  # installation chauffe eau  # accès facile  # parking extérieur  # sécurité 24h/24 les appartements sont disponibles au prix de : 2 pièces = 1.000.000 fcfa          3 pièces = 1.500.000 fcfa          4 pièces = 2.000.000 fcfa  ref : imob koffi",ci.coinafrique.com,2024-07-05,,abidjan,abidjan,abidjan,cocody,vallon,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - bingerville,180000.0,"bingerville, côte d'ivoire",appartement,3,3,2024-07-05 11:31:12,konan ange,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-bingerville-4489297,bingerville... non loin de la la pharmacie gbagba.... nouvel immeuble. au rez de chaussée.. nous mettons en location un grand appartement de type t3 comprenant. 1 chambre principale autonome avec grand placard 1 chambre secondaire autonome avec placards  1 douche visiteurs  1 grand parking intérieur sécurisé 1 buanderie  1 grand salon /salle à manger sécurité assurée  accès facile  disponible immédiatement  aération très bonne luminosité bonne,ci.coinafrique.com,2024-07-05,120.0,abidjan,abidjan,abidjan,bingerville,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
location appartement 3 pièces - cocody 2 plateaux,600000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:31:31,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-2-plateaux-4485278,"nous mettons en location un magnifique et somptueux appartement de type 3 pièces disponible au rez-de-chaussée d'un immeuble situé à cocody les 2 plateaux dans la zone de la polyclinique,  le bien se présente comme suit :  # un grand séjour lumineux  # 2 chambres autonomes avec douche wc visiteur  # une cuisine équipée  # un balcon  # une buanderie  # installation chauffe eau  # installations splits  # un parking souterrain  # une piscine commune  # accès facile et bitumé  # sécurité 24h/24 le bien est disponible au prix de : 600.000 fcfa non négociable... ref : imob amos",ci.coinafrique.com,2024-07-05,,abidjan,abidjan,abidjan,marcory,zone 3,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
location appartement 3 pièces - angré chu,350000.0,"angré, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:31:49,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-chu-4524854,a louer  cocody angre nouveau chu cité diaspora  de nouveaux appartements 03 pieces sont mis en location.  commodités  2chambres autonomes placardées  1 sejour  des splits installés  chauffe eau installé  3balcons buanderie  parking interne  accès bitumé  interfone  loyer mensuel 300.000frs et 350.000frcfa selon les dimensions des appartements.  visite avec les frais.,ci.coinafrique.com,2024-07-05,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location studio - riviera,150000.0,"cocody, abidjan, côte d'ivoire",studio,1,1,2024-07-05 11:31:58,sael immo,https://ci.coinafrique.com/annonce/appartements/location-studio-riviera-4502047,location appartement studio très bien placé. riviera palmeraie vers le résidentiel non loin de abidjan spa. avec des caméras de surveillance. du rez-de-chaussée au 4e accès bitumé. nouvelle construction.  résidence meublé accordée.  loyer 150 000 f conditions 6 mois.,ci.coinafrique.com,2024-07-05,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,1 pièce,401000008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - cocody angré 8ème tranche,800000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:32:35,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-angre-8eme-tranche-4485347,"appartement f3 #avec #piscine à #angré  un appartement de 3 pièces au rez-de-chaussée situé à cocody angre soleil 3 -comprenant une dépendance et une grande terrasse, une piscine, -un vaste jardin, ainsi qu'un garage pour plusieurs voitures. - il dispose d'un chauffe-eau naturel avec un système solaire, l'eau est fournie gratuitement, -et un service de gardiennage est également disponible. nb : il n'y a que 3 appartements dans la concession.  loyer : 800mille",ci.coinafrique.com,2024-07-05,90.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody riviera attoban,400000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:32:44,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-attoban-4485333,location riviera attoban 30 ème arrondissement  un appartement de 3 pièces 2 chambres automnes wc visiteur  une grande cuisine buanderie chauffe eau split cour arrière    loyer mensuel 400 mille   au rez-de-chaussée,ci.coinafrique.com,2024-07-05,85.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces + piscine - cocody ambassade,3000000.0,"cocody, abidjan, côte d'ivoire",villa,4,4,2024-07-05 11:33:02,massa immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-piscine-cocody-ambassade-4483842,"location  appartement 4 pièces de type villa avec piscine privative dans une concession sécurisée  cocody - ambassade.* l'appartement est composée de ✔️ 3 chambres autonomes, ✔️ 1 sejour/ salle àmanger,  ✔️ 1 terrasse,  ✔️ 1cuisine,  ✔️ 1 dépendance,  ✔️ 1 garage,  ✔️ 1 piscine privative,  ✔️ 1 jardin. loyer :3 millions (charges incluses)  visite sur rdv ferme   massa immobilier",ci.coinafrique.com,2024-07-05,220.0,abidjan,abidjan,abidjan,cocody,ambassade,1,1,1,1,0,1,4 pièces et plus,401000010,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
location appartement 4 pièces - cocody angré chu,410000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-07-05 11:33:12,immobilier d'ici,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-angre-chu-4483618,en location*   un  appartement de standing 4 pièces à louer a cocody angré chu composé de : -3 chambres avec placards -1grand salon -1cuisine -1toilette visiteur  -parking interne/externe  -résidence sécurisée -acces bitumé ☑️loyer:410.000f visite possible sur rendez vous```,ci.coinafrique.com,2024-07-05,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - cocody riviera attoban,500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-07-05 11:33:21,immobilier d'ici,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-attoban-4483616,"en location*  un appartement de standing 4  pièces spacieuses au rez-de-chaussée à louer a la riviera attoban, appartement composé de: - 01 séjours spacieux/coin à manger avec balcon - 03 chambres autonomes spacieuses avec placards. - cuisine - 01 toilette visiteurs  - 01 parking  interne  - gardiennage 24h/24 - chauffe eau installé. ☑️loyer:500.000f visite possible sur rendez-vous```",ci.coinafrique.com,2024-07-05,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces  - angré,350000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:33:48,adjoua florence n'guessan,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-4523516,location d'un appartement de 3 pièces au 1er étage située à angré nouveau chu base cie dans le quartier avec * 2 grande chambre autonome  * 1 douche visiteur  * 1 cuisine  * 1  buanderie  * 1 grand salon lumineux  * 1 petite cour avant  * interphone  * caméra de surveillance  * gardiennage  condition 4 mois de caution,ci.coinafrique.com,2024-07-05,100.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 04 pièces - bingerville,500000.0,"bingerville, côte d'ivoire",duplex,4,3,2024-07-05 11:33:57,judith,https://ci.coinafrique.com/annonce/appartements/location-appartement-04-pieces-bingerville-4491234,"bingerville villa duplex de 4 pieces a louer  très belle villa triplex haut standing à bingerville, cité pomogym avec : 03 chambres  01 grand salon 04 terrasses + jardin 01 grande terrasse panoramique tropezienne 01 garage avec portail télécommandé  loyer mensuel :  kon",ci.coinafrique.com,2024-07-05,100.0,abidjan,abidjan,abidjan,bingerville,,1,1,1,1,0,0,4 pièces et plus,401000006,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 03 pièces - angre,300000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:34:06,judith,https://ci.coinafrique.com/annonce/appartements/location-appartement-03-pieces-angre-4491224,"angre chu-location d'un appartement de 3 pieces  il comporte :  - 1 séjour avec balcon  - 2 chambres autonomes - 1 cuisine  - 1 toilette visiteur* - chauffe-eau nb : disponibilité au 1er, 2ème et 3ème étage koff",ci.coinafrique.com,2024-07-05,100.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - chu d'angré,800000.0,"angré, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:34:25,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-chu-dangre-4501008,"cocody angre nouveau chu des appartements neufs 0 3 pieces. commodités : splits installés,chauffe eau,balcon avec baies vitré, des grandes chambres autonomes ,parking interne , ascenseur  loyer::: 800,000frcfa",ci.coinafrique.com,2024-07-05,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody 2 plateau,600000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:34:42,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-2-plateau-4483666,"est en location aux 2 plateaux , dans la zone de la polyclinique , un appartement de 3 pièces de haut standing. avec  1 grand salon avec salle a manger et balcon, split installé  2 grandes chambres autonomes avec les splits installés  1 grande cuisine équipée  1 piscine commune   1 parking interne  loyer mensuel :600 000 fcf",ci.coinafrique.com,2024-07-05,85.0,abidjan,abidjan,abidjan,marcory,zone 3,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
location appartement 3 pièces - cocody riviera bonoumin,600000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-07-05 11:34:50,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-bonoumin-4483670,riviera bonoumin  nouvel appartement 3 disponible pour location à cocody riviera bonoumin à 5 minutes du mall dans une zone calme et facilement accessible.  chambres spacieuses belle cuisine grand placard salle à manger buanderie parking interne couvert grand jardin   loyer : 600.000 xof  conditions 5 mois.,ci.coinafrique.com,2024-07-05,90.0,abidjan,abidjan,abidjan,marcory,zone 3,1,1,1,1,0,0,2 et 3 pièces,401000002,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
