title,price,localisation,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description,site,date,superficie_m2,grappe,region,ville,commune,quartier,Avec_eau,Avec_electricite,Materiaux_en_dur,Toilettes_internes,cours_commune,quartier_chic,nb_pieces_classe,code_var 2014,wifi,jardin,meubler,climatisation,garage,balcon,sécuriser,étage,parking,douche,séjour,équiper,placard,salle,manger,bureau,piscine,gardien,électrogène,four,cinéma,ascenseur,double vitrage,terrasse,toilette,buanderie,chauffe,cuisine,bord_de_mer,forêt,parc,montagne,rivière,lac,zone_commerciale,pharmacie,restaurant,bar,ambassade,école,hôpital,commodités,externalités_naturelles,externalités_artificielles
location appartement 3 pièces avec ascenseur groupe - cocody,400000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 12:10:37,dolo souleymane,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-avec-ascenseur-groupe-cocody-4768776,"louer très très magnifique appartement haut standing  de 3 pièces autonomes sous forme 4 pièces avec ascenseu riviera palmeraie résidentiel accès bitumé propre  joli 3 pièces 3 douches 2 balcons haut standing dans un beau bâtiment nouvelle construction , cuisine semi-équipée( gazinière four, haul , joli placard de rangement etc  ) , salon -salle à manger, grande baie vitrée partout, parking interne, ascenseur accès facile et bitumé.  climatiseur installer   nb : appartement sous forme 4 pièces  tu vois tu prends.  très belle cuisine, très belle douches wc propre   frais visite 5.000 frcs   loyer : 400.000 frcs , 5",ci.coinafrique.com,2024-06-05,400.0,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces avec ascenseur- cocody,400000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 12:10:52,dolo souleymane,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-avec-ascenseur-cocody-4768750,a louer magnifiques appartement haut standing de disponible de 3 pièces 3 douches avec les splits déjà installés y compris tout et un   avec ascenseur parking souterrain bien placer propre sécurisé situé a la rivera triangle non loin de la nouvelle voie y4 qui mène a la rivera 3 et aussi vers les écoles françaises et américaines aussi 3e pont .    frais visite 5.000 frcs  loyer : 400. 000 frcs   intéressé apellez directement,ci.coinafrique.com,2024-06-05,400.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
location appartement 3 pièces - riviera m badon,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 12:11:31,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-m-badon-4768741,très bel appartement haut standing 3 pièces à louer   cocody riviera 4 / m'badon  nous mettons à disposition pour la location  bel appartement 3 pièces  situé à la riviera 4 m'badon  2 chambres autonomes  1 séjour lumineux  1 salle d'eau visiteur  parking interne splits et chauffe eau installer  nb accès facile et bitumé  loyer mensuel 500 mille,ci.coinafrique.com,2024-06-05,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 03pieces - cocody riviera faya,525000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 12:12:36,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-03pieces-cocody-riviera-faya-4747035,"cocody riviera faya cité sir  nouvelle construction des appartements de standing #3pièces sont disponibles pour location dans la zone de la cité sir sur l'axe angré chu - faya nouveau goudron.  * #ascenseur, * parking interne, * vidéosurveillance...  2 chambres autonomes, salon lumineux, aéré et spacieux, cuisine, toilette visiteurs, balcon/baie vitrée...  #loyer : 525.000 #infoline: #visite 5000f",ci.coinafrique.com,2024-06-05,1.0,abidjan,abidjan,abidjan,cocody,faya,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody 2 plateau laspalmas,1000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-05 12:12:54,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-2-plateau-laspalmas-4772564,"un appartement très haut standing de 4piece avec toute les commodités meublée, situé au deux plateaux las palmas,3chambre autonome, toilette visiteurs et parking interne,un grand salon et salle a manger, balcon cuisine  avec ascenseur  nb location mensuelle 1millions/mois passe",ci.coinafrique.com,2024-06-05,100.0,abidjan,abidjan,abidjan,cocody,deux plateaux,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - riviera triangle,550000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 12:13:12,esse assoa stanislas,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-triangle-4729211,"location d'un très bel appartement de 3 pièces composé de 2 grandes chambres autonomes,un grand salon avec des baies vitrées,une salle á manger,un balcon, wc visiteurs,split et chauffe eau installés,une grande cuisine ,un parking interne á la riviera triangle a proximité de la clinique saint viateur et du lycée français blaise pascal",ci.coinafrique.com,2024-06-05,115.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
location appartement 3 pièces - cocody riviera golf 4 m'badon,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 12:13:32,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-golf-4-mbadon-4761974,"nous mettons en location un magnifique et somptueux appartement de type 3 pièces disponible au 4e étage d'un immeuble situé à cocody riviera golf 4 m'badon zone ambassade de chine,  le bien se présente comme suit :  # un séjour lumineux avec une salle à manger  # 2 chambres autonomes avec douche wc visiteur  # une belle cuisine moderne  # une buanderie  # un parking interne  # installation splits  # installation chauffe eau  # accès facile  # sécurité 24h/24 n.b: il n'y a pas d'ascenseur dans l'immeuble et l'appartement est loué vide  le bien est disponible au prix de : 500.000 fcfa... ref : imob kb",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,ambassade,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
location appartement haut standing 2 pièces - riviera m badon,300000.0,"cocody, abidjan, côte d'ivoire",appartement,2,2,2024-06-05 12:14:42,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-haut-standing-2-pieces-riviera-m-badon-4758445,"location  appartement 2 pièces de bon standing. riviera m'badon - 1 séjours / salle à manger - 1 chambres  autonome - 1 cuisine  - 1 toilette visiteurs  conditions de location : 2 mois de cautions, 2 mois de loyer, 1 mois d'honoraires d'agence loyer:  300 mille négociable . au rez de chaussé . pas de parking interne .",ci.coinafrique.com,2024-06-05,120.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - 2 plateaux 7eme tranche,800000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 12:15:03,sas empire,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-2-plateaux-7eme-tranche-4743066,"location  apparts 2plateaux 7em tranche   à louer,  appartements neufs haut standing de 4 pièces aux 2plateaux 7em tranche  03 chambres autonomes,  01 grand séjour,  toilette visiteurs,  parking interne,  jardin, ascenseur, réserve d'eau...  loyer: 800 milles  visite sur rdv",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody,450000.0,"cocody, abidjan, côte d'ivoire",appartement,3,,2024-06-05 12:15:20,komoe jean,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-4754811,"reconnu à travers la qualité de ses prestations, le manager komoe jean  continue d'édifier les potentiels clients. c'est dans cette optique qu'il propose cet somptueux appartement.   2  vaste chambres  entièrement autonomes dotées de placards.  1 spacieux séjour éclairé - 1 salleàmanger.  1 wc visiteur.  cuisine moderne.  groupe électrogène. - ascenseur disponible  - suppresseur à bord  - entièrement staffé  - beau balcon  - salles d'eau ultra moderne  - baies vitrées installées  - avec un parking intérieur destiné aux stationnement des véhicules.  - les commodités requises réunies  cocody - a la rivera faya  zone centre",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,faya,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 6piéces - zone 4,2000000.0,"abidjan, côte d'ivoire",appartement,6,5,2024-06-05 12:16:11,esse assoa stanislas,https://ci.coinafrique.com/annonce/appartements/location-appartement-6pieces-zone-4-4743255,"location d'un très bel appartement haut standing de 6 pièces composé comme suit: 4 grandes chambres autonomes,un grand salon avec des baies vitrées, une salle à manger, wc visiteurs, une dépendante autonome pour la fille de ménage,splits et chauffe eau installés,un grand balcon,une grande cuisine européenne équipée de cuisinière incrustée,un four,une hotte aspirante,un ascenseur,un parking intrrne en zone4",ci.coinafrique.com,2024-06-05,250.0,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - 2 plateaux 7ème tranche,700000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 12:16:45,esse assoa stanislas,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-2-plateaux-7eme-tranche-4745845,"location d'un très bel appartement de 4 pièces composé comme suit: 3 grandes chambres autonomes,un grand salon avec des baies vitrées,une salle á manger,wc visiteurs,un très grand balcon,une grande cuisine équipée,une buanderie,split et chauffe eau installés,un parking interne aux 2plateaux 7eme tranche",ci.coinafrique.com,2024-06-05,200.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - riviera bonoumin,600000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 12:17:10,esse assoa stanislas,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-bonoumin-4750995,"location d'un très bel appartement de 3 pièces composé de 2 grandes chambres autonomes,un grand salon avec des baies vitrées,une salle á manger,wc visiteurs,un balcon,une grande cuisine,un parking interne ,un jardin pour les enfants a la riviera bonoumin non loin d'abidjan mall",ci.coinafrique.com,2024-06-05,100.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement  - riviera attoban,1000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 12:17:57,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-riviera-attoban-4777084,"riviera attoban  nous mettons en location  au sein d’une concession un appartement haut standing de type 4 pièces disponible au rez-de-chaussée à la riviera attoban ,  dans la citee bad.  le bien se présente comme suit :   # 1 cuisine équipée  # 1 buanderie  # 1 séjour lumineux avec une salle à manger  # 3 chambre autonome avec douche wc visiteur  # 1 parking interne  # 1 piscine commune  # installations splits  # installation chauffe eau  # accès facile et bitumé  # sécurité 24h/24  le bien est disponible au prix de : 1.000.000 fcfa (non meublé) non négociable  1.300.000 fcfa (meublé et équipée) non négociable    ref : imob kd",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - riviera golf beverly hill,2500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 12:19:03,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-golf-beverly-hill-4732633,"appartement de 4 pièces en location dans une résidence avec  piscine ,  salle de sport et  terrain de tennis ,  à la riviera golf 4. l’appartement est composé de 3 chambres autonomes , un séjour / salle à manger , une cuisine équipée, une chambre du personnel. loyer : 2,5 millions négociable",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces -zone 4,1700000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 12:20:38,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-zone-4-4746893,"a louer  en zone 4, rue du canal, non loin de la pharmacie pérusia, des appartements de04 pièces neuf/ jamais habité.  descriptif - 03 chambres entièrement autonomes et spitées  - ⁠01 très grand salon - ⁠01 toilette visite - ⁠01 cuisine spitée - ⁠01 balcon - ⁠0- buanderie  - ⁠02 ascenseurs  - ⁠01 piscine  - ⁠02 parkings - ⁠01 piscine  - ⁠01 salle de sport - ⁠caméras vidéos surveillance  - ⁠05 vigiles    loyer: 1.700.000 fcfa/mois (4 pièces) non négociable",ci.coinafrique.com,2024-06-05,200.0,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
location  appartement  avec piscine  3 pièces - riviera m'badon,1200000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 12:22:32,kamf immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-avec-piscine-3-pieces-riviera-mbadon-4760293,"#location  appartements  03 pièces #riviera m'badon  - 1 séjours / salle à manger - 02chambres  autonomes - 1 cuisine  - 1 toilette visiteurs  le tout dans un immeuble comprenant : - une piscine  - un parking  interne - gardiennage 24h/24  conditions de location : 2 mois de cautions, 2 mois de loyer, 1 mois d'honoraires d'agence loyer:  à partir de 1.200.000",ci.coinafrique.com,2024-06-05,3.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - ii plateaux bmw,2000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 12:25:48,kamf immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ii-plateaux-bmw-4760281,"ii plateaux bmw  de magnifiques appartements de standing (04 pièces) disponibles pour location aux ii plateaux secteur bmw dans un immeuble sécurisé et calme.  séjour spacieux, salle à manger, belle cuisine, chambres autonomes et spacieuses, salle d'eau visiteurs, piscine, salle de sport...  loyer : 2.000.000",ci.coinafrique.com,2024-06-05,4.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location  appartement   4 pièces riviera golf beverly,3000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 12:26:38,kamf immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-golf-beverly-4760264,"#location  appartements  04 pièces #riviera golf beverly   - 1 séjours / salle à manger - 03 chambres  autonomes - 1 cuisine  - 1 toilette visiteurs  le tout dans un immeuble comprenant : - une piscine  - un parking  interne - gardiennage 24h/24  conditions de location : 2 mois de caution, 2 mois de loyer, 1 mois d'honoraires d'agence  #loyer: 3.000.000",ci.coinafrique.com,2024-06-05,4.0,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - angré 8ème tranche,300000.0,"cocody, abidjan, côte d'ivoire",appartement,3,2,2024-06-05 12:27:09,leonce edgar gbalou,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-8eme-tranche-4753049,bel appartement de 3 pièces avec baies vitrées et chauffe-eau. dans un bel immeuble sécurisé avec parking interne. à angré 8e tranche.  loyer mensuel : 300 mille conditions 2-2-1  frais de visite 5 000,ci.coinafrique.com,2024-06-05,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4pièces - marcory bietry,1300000.0,"marcory, abidjan, côte d'ivoire",appartement,4,3,2024-06-05 12:27:55,massa immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-marcory-bietry-4742840,"location apparts  marcory bietry   appartement de 4 pièces à louer à marcory bietry dans un immeuble avec ascenseur    cet appartement comprenant: -01 séjour/ salle à manger  -03 chambres  -02 salle d'eau -01 terrasse avec vue sur lagune  commodités: -1 salle de sport  -1 parking interne  -1 ascenseur  loyer: 1,300,000 xof  visite sur rdv   massa immobilier",ci.coinafrique.com,2024-06-05,165.0,abidjan,abidjan,abidjan,marcory,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces -  angré nouveau chu,575000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 12:28:38,xaviero immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-angre-nouveau-chu-4770457,location  04pièces  1er étage  angre nouveau chu  acces bitumé balcon  baie vitrée  grande cuisine  buanderie  splits installés  chambres autonomes placardées  chauffe eau installé  parking interne  sécurité h24 immeuble propre. toilette visiteur  loyer 575.000frs,ci.coinafrique.com,2024-06-05,1.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - plateau,1000000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 12:53:52,kamf immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-plateau-4744818,location appartement de 3 pièces  au plateau   appartement spacieux et éclairé de 3 pièces situé au plateau dans un immeuble propre et sécurisé  2 chambres  cuisine avec coin buanderie  parking loyer : 1 000 000/ mois,ci.coinafrique.com,2024-06-05,3.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody,250000.0,"angré, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 12:54:21,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-4756270,"nous mettons en location de magnifiques et somptueux appartements de types 3 pièces disponible dans un nouvel immeuble situé à cocody angré château , les appartements disponibles se trouvent au rez-de-chaussée,  le bien se présente comme suit :  # un séjour lumineux avec une salle à manger  # 2 chambres autonomes avec douche wc visiteur  # une belle cuisine moderne  # un parking interne  # installation chauffe eau  # installations splits  # accès facile  # sécurité 24h/24 le bien est disponible au prix de : 250.000 fcfa... ref : imob fabrice kalou",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3pieces - cnps,350000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 12:55:16,ngoran mario,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-cnps-4729579,appartement 3pieces nouveau construction non loin du rond-point de la cnps en bas. toutes les chambres sont autonomes. une buanderie un grand balcon. très belle finition les pièces sont lumineuses du rez de chaussée au 3e étage. à 20 m de la grande voie. loyer 350 000 xof  et 330 000xof. très bonne situation géographique.,ci.coinafrique.com,2024-06-05,160.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - riviera palmeraie,400000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 12:55:37,ngoran mario,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-palmeraie-4729558,riviera palmeraie résidentielle - appartements 4 pièces a louer   02 chambres autonomes  01 salle à louer 01 grand salons  wc visiteur  ascenseur  splits et chauffe-eau  cuisine aménagée parking interne   loyer 1 : 400.000fr loyer 2 : 500.000fr  visite possible avec frais,ci.coinafrique.com,2024-06-05,200.0,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
vente ou location  studio  meublé  -  riviera palmeraie zone cabine bleue,1800000.0,"cocody, abidjan, côte d'ivoire",studio,1,1,2024-06-05 12:56:45,dje franck,https://ci.coinafrique.com/annonce/appartements/vente-ou-location-studio-meuble-riviera-palmeraie-zone-cabine-bleue-4760157,a céder un grand studio américain disponible au rez-de-chaussée d'un immeuble situé à cocody riviera palmeraie zone cabine bleue dans une zone résidentielle ...  loyer mensuel du studio : 120.000 fcfa  prix de cession : 1.800.000 fcfa légèrement négociable....   ref : imob diakité,ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,1 pièce,401000008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 4  pièces - riviera attoban,1000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,5,2024-06-05 12:57:39,ngoran mario,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-attoban-4733744,location   appartement 4  pièces au rez de chaussee. riviera attoban non loin de doraville( dans la cité bad). - 1 séjours / salle à manger - 3  chambres autonomes . - cuisine - 1 toilette visiteurs le tout dans un immeuble comprenant : - un parking  interne -une piscine  - gardiennage 24h/24 - chauffe eau. - climatisation. #loyer avec les meubles:1.4 millions. #loyer sans les meubles  1.000.000( 4 pièce)  disponible fin mai. visite sur rendez vous.,ci.coinafrique.com,2024-06-05,200.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 5 pièces - riviera golf les elias,1500000.0,"cocody, abidjan, côte d'ivoire",appartement,5,5,2024-06-05 13:22:01,ngoran mario,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-riviera-golf-les-elias-4756199,location d'appartement 5 pieces haut standing à la riviera golf les elias au 1ère étage. 4 grandes chambres  1 grand séjour.  cuisine moderne  balcon loyer : 1 millions 500 mil visite possible sur rdv.,ci.coinafrique.com,2024-06-05,200.0,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody riviera faya route abatta,400000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 13:23:07,ngoran mario,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-faya-route-abatta-4728425,cocody riviera faya route abatta  location dans un immeuble neuf en finition   des appartements de 4 pieces avec un très grand salon  chambres autonomes  une grande cuisine  avec un balcon   loyer mensuel : 400 mille   visite possible sur rendez-vous avec les frais,ci.coinafrique.com,2024-06-05,170.0,abidjan,abidjan,abidjan,cocody,abatta,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location  appartement 5 pièces - golf 4,1200000.0,"cocody, abidjan, côte d'ivoire",appartement,5,5,2024-06-05 13:23:42,massa immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-golf-4-4743798,"riviera golf beach  grand appartement haut standing de 5 pièces à cocody riviera golf beach, à proximité du nouveau siège d’orange et à 5mm du pont hkb.   l' appartement est composé de:  - 03 chambres (autonomes et placardées) - 01 grand salon/salle à manger - 01 cuisine placardée - 01 boyerie  - 04 douches+wc visiteur  - des balcons - une buanderie - de grand placards - bien staffé  - des staff luminaries  - des baies vitrées  - installations splits  - installation chauffe eau - un parking interne - des camera de surveillance  - sécurité h24...  loyer: 1,200,000 xof (charges inclues)  visite sur rdv   massa immobilier",ci.coinafrique.com,2024-06-05,200.0,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
